"workerID","trial","time","list","condition","item","slider1","slider2","slider3","slider4","slider5","slider6","slider7","slider8","slider9","slider10","slider11","slider12","slider13","slider14","slider15"
14,NA,1417017158897,0,"few","edu",0.66,0.95,0.19,0.02,0.01,0.01,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.03,0.02
14,NA,1417017189244,0,"none","cig",0.26,0.75,0.96,0.5,0.5,0.5,0.24,0.21,0.22,0.23,0.22,0.02,0,0.03,0.03
14,NA,1417017232237,0,"few","tv",0.98,0.72,0.73,0.01,0.02,0.02,0.03,0.04,0.02,0.02,0.01,0.02,0.03,0.02,0.02
14,NA,1417017273469,0,"few","move",0.04,0.04,0.03,0.02,0.01,0.71,0.95,0.75,0.72,0.73,0.73,0.74,0.23,0.19,0.2
14,NA,1417017302057,0,"many","girl",0.03,0.07,0.24,0.5,0.48,0.5,0.5,0.5,0.73,0.74,0.73,0.76,0.71,0.98,0.79
14,NA,1417017332307,0,"few","eat",0.98,0.76,0.02,0.04,0.03,0.02,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03
14,NA,1417017356829,0,"none","book",0.25,0.23,0.25,0.25,0.76,0.73,0.96,0.74,0.8,0.77,0.76,0.76,0.5,0.49,0.01
14,NA,1417017388508,0,"many","hair",0.06,0.03,0.02,0.03,0.98,0.72,0.75,0.75,0.72,0.5,0.5,0.5,0.22,0.1,0.02
14,NA,1417017412013,0,"many","poem",0.04,0.04,0.01,0.01,0.02,0.23,0.24,0.2,0.8,0.75,0.77,0.76,0.75,0.95,0.96
14,NA,1417017438276,0,"none","kid",0.81,0.78,0.95,0.73,0.21,0.25,0.23,0.24,0.29,0.23,0.21,0.23,0.27,0.26,0.25
14,NA,1417017500118,0,"none","bas",0.02,0.31,0.53,0.82,0.77,0.77,0.5,0.5,0.5,0.5,0.5,0.23,0.23,0.25,0.04
14,NA,1417017525152,0,"many","bur",0.23,0.21,0.79,0.97,0.64,0.28,0.27,0.02,0.04,0.03,0.02,0.03,0.01,0.01,0.02
14,NA,1417017552551,0,"many","shoe",0.2,0.18,0.22,0.76,0.73,0.95,0.74,0.73,0.75,0.5,0.49,0.5,0.5,0.5,0.5
14,NA,1417017572586,0,"none","mov",0.04,0.01,0.79,0.75,0.76,0.96,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15,NA,1417016189169,0,"many","poem",0.04,0.09,0.16,0.24,0.32,0.46,0.53,0.56,0.6,0.62,0.63,0.7,0.75,0.83,0.86
15,NA,1417016240428,0,"many","hair",0.08,0.33,0.43,0.58,0.65,0.68,0.73,0.83,0.81,0.72,0.53,0.51,0.43,0.26,0.19
15,NA,1417016293209,0,"few","trav",0.33,0.52,0.69,0.72,0.71,0.46,0.28,0.27,0.22,0.16,0.13,0.1,0.08,0.08,0.06
15,NA,1417016331263,0,"many","bur",0.24,0.28,0.54,0.64,0.59,0.5,0.42,0.35,0.3,0.23,0.15,0.07,0.04,0.02,0
15,NA,1417016379119,0,"few","tv",0.58,0.69,0.61,0.54,0.45,0.36,0.22,0.11,0,0,0,0,0,0,0
15,NA,1417016410649,0,"few","edu",0.66,0.74,0.66,0.57,0.41,0.34,0.29,0.26,0.19,0.15,0.11,0.09,0.06,0.01,0
15,NA,1417016437219,0,"many","shoe",0.2,0.21,0.23,0.32,0.39,0.48,0.55,0.52,0.44,0.36,0.31,0.27,0.23,0.14,0.09
15,NA,1417016466656,0,"few","eat",0.2,0.23,0.31,0.38,0.44,0.59,0.62,0.41,0.31,0.25,0.16,0.11,0,0,0
15,NA,1417016506797,0,"few","move",0,0,0,0,0,0.19,0.41,0.79,0.67,0.59,0.37,0.25,0.18,0.12,0
15,NA,1417016543791,0,"none","cig",0.22,0.33,0.45,0.56,0.63,0.51,0.43,0.39,0.28,0.18,0.14,0.09,0.07,0.02,0
15,NA,1417016573773,0,"many","girl",0.29,0.34,0.38,0.43,0.57,0.67,0.7,0.61,0.44,0.35,0.18,0.1,0.06,0,0
15,NA,1417016607262,0,"none","kid",0.19,0.51,0.72,0.47,0.28,0.19,0.12,0,0,0.01,0,0,0,0,0
15,NA,1417016637508,0,"none","mov",0.29,0.43,0.61,0.67,0.56,0.4,0.35,0.29,0.22,0.16,0.1,0.08,0.03,0,0
15,NA,1417016675814,0,"none","bas",0,0,0,0,0,0.15,0.26,0.35,0.61,0.71,0.77,0.4,0.23,0.14,0
15,NA,1417016704591,0,"none","book",0.04,0.29,0.4,0.48,0.71,0.78,0.64,0.39,0.3,0.26,0.23,0.17,0.15,0.14,0.12
16,NA,1417016131973,2,"none","trav",0.72,0.76,0.78,0.62,0.63,0.25,0.27,0.29,0.3,0.13,0.13,0.14,0.15,0.16,0
16,NA,1417016161473,2,"none","eat",0.2,0.19,0.99,0.98,0.97,0.71,0.66,0.24,0.22,0.18,0,0,0,0,0
16,NA,1417016193234,2,"none","tv",0.99,0.97,0.99,0.73,0.72,0.68,0.67,0.68,0.13,0.12,0.1,0,0,0,0
16,NA,1417016220429,2,"many","book",0,0,0,0,0.23,0.67,0.71,0.96,0.99,0.97,0.99,0.62,0.56,0.22,0.17
16,NA,1417016257681,2,"many","cig",0,0,0,0,0,0,0,0.62,0.59,0.61,0.79,0.8,0.8,0.78,0.99
16,NA,1417016281275,2,"few","bur",0.99,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
16,NA,1417016302169,2,"few","girl",0.96,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0,0
16,NA,1417016325715,2,"many","mov",0.26,0.2,0.75,0.77,0.99,0.99,0.95,0,0,0,0,0,0,0,0
16,NA,1417016355975,2,"many","bas",0,0,0,0,0.24,0.23,0.21,0.78,0.78,0.99,0.99,0.99,0.68,0.67,0.18
16,NA,1417016378275,2,"few","hair",0.99,0.96,0.75,0.74,0.22,0.19,0,0,0,0,0,0,0,0,0
16,NA,1417016406641,2,"many","kid",0,0,0.23,0.23,0.99,0.99,0.79,0.77,0.76,0.19,0.15,0.13,0,0,0
16,NA,1417016427709,2,"few","shoe",0.99,0.99,0.22,0.17,0.16,0.15,0.09,0,0,0,0,0,0,0,0
16,NA,1417016451771,2,"few","poem",0.99,0.99,0.77,0.75,0.13,0.11,0.13,0,0,0,0,0,0,0,0
16,NA,1417016483900,2,"none","edu",0,0,0,0,0.74,0.76,0.78,0.99,0.99,0,0,0,0,0,0
16,NA,1417016508518,2,"none","move",0,0,0,0,0,0.25,0.27,0.75,0.76,0.99,0.99,0.2,0.19,0,0
17,NA,1417016107203,0,"many","girl",0,0,0.13,0.21,0.27,0.35,0.41,0.54,0.68,0.83,0.99,0.81,0.47,0.37,0.27
17,NA,1417016174887,0,"few","eat",0.08,0.21,0.2,0.52,0.35,0.21,0.16,0.05,0.02,0,0,0,0,0.01,0.02
17,NA,1417016213653,0,"none","cig",0.08,0.26,0.5,0.56,0.51,0.46,0.41,0.34,0.28,0.21,0.16,0.1,0.06,0.01,0
17,NA,1417016305267,0,"few","edu",0,0.21,0.33,0.38,0.44,0.5,0.71,0.56,0.42,0.31,0.19,0.01,0,0,0.01
17,NA,1417016351584,0,"many","bur",0.97,0.71,0.48,0.47,0.28,0.02,0,0,0.02,0,0,0,0,0,0
17,NA,1417016387255,0,"many","hair",0.75,0.79,0.97,0.78,0.66,0.5,0.44,0.38,0.29,0.28,0.26,0.25,0.24,0.22,0.19
17,NA,1417016603343,0,"none","bas",0,0.49,0.73,0.78,0.97,0.85,0.73,0.64,0,0,0,0,0.04,0,0
17,NA,1417016638086,0,"many","shoe",0.11,0.19,0.25,0.28,0.5,0.74,0.97,0.73,0.5,0.21,0.18,0.18,0.11,0.13,0.04
17,NA,1417016679245,0,"none","kid",0.25,0.5,0.74,0.99,0.75,0.5,0.26,0,0,0,0,0.02,0,0,0.02
17,NA,1417016731162,0,"few","move",0,0,0,0,0.02,0,0.72,0.99,0.76,0.5,0.34,0.26,0.22,0.14,0.01
17,NA,1417016776745,0,"none","mov",0.74,0.82,0.99,0.84,0.75,0.6,0.5,0.4,0.21,0.07,0.02,0.01,0,0,0.02
17,NA,1417016827648,0,"none","book",0,0.3,0.49,0.72,0.99,0.28,0.17,0,0,0,0,0,0,0,0
17,NA,1417016855461,0,"few","tv",0.44,0.67,0.99,0.65,0.44,0.26,0.16,0,0,0,0.02,0,0,0,0
17,NA,1417016893478,0,"few","trav",0.14,0.2,0.26,0.34,0.41,0.5,0.63,0.68,0.79,0.99,0.8,0.61,0.48,0.36,0.17
17,NA,1417016928140,0,"many","poem",0.18,0.24,0.29,0.35,0.4,0.48,0.56,0.64,0.8,0.99,0.87,0.73,0.61,0.49,0.32
18,NA,1416947145788,0,"few","move",0.24,0.19,0.43,0.43,0.46,0.46,0.42,0.76,0.75,0.73,0.71,0.74,0.79,0.79,0.87
18,NA,1416947217649,0,"none","kid",0.45,0.66,0.88,0.44,0.22,0.17,0.11,0.07,0,0,0.05,0,0.01,0.02,0.02
18,NA,1416947263512,0,"few","eat",0.77,0.87,0.54,0.19,0.13,0.16,0.01,0.35,0.04,0.02,0,0.02,0,0.03,0.02
18,NA,1416947309079,0,"none","mov",0.79,0.87,0.71,0.75,0.79,0.57,0.61,0.36,0.44,0.53,0.44,0.29,0.45,0.55,0.61
18,NA,1416947345340,0,"many","shoe",0.9,0.82,0.63,0.46,0.23,0.17,0.17,0.15,0.2,0.18,0.18,0.17,0.15,0.18,0.14
18,NA,1416947406708,0,"few","trav",0.82,0.79,0.86,0.77,0.64,0.75,0.74,0.73,0.5,0.38,0.33,0.38,0.39,0.32,0.27
18,NA,1416947441338,0,"none","bas",0.75,0.68,0.78,0.81,0.65,0.35,0.3,0.35,0.33,0.32,0.63,0.49,0.5,0.5,0.5
18,NA,1416947480010,0,"many","poem",0.97,0.7,0.47,0.25,0.16,0.21,0.18,0.18,0.5,0.5,0.09,0.12,0.11,0.11,0.09
18,NA,1416947516123,0,"few","tv",0.98,0.78,0.8,0.79,0.66,0.56,0.59,0.61,0.41,0.36,0.39,0.38,0.2,0.18,0.13
18,NA,1416947557324,0,"many","bur",0.85,0.65,0.6,0.6,0.54,0.49,0.41,0.37,0.41,0.42,0.34,0.32,0.25,0.21,0.19
18,NA,1416947599748,0,"few","edu",0.18,0.12,0.1,0.11,0.06,0.17,0.23,0.29,0.41,0.44,0.59,0.78,0.85,0.92,0.91
18,NA,1416947638132,0,"many","girl",0.91,0.42,0.28,0.16,0.16,0.17,0.11,0.07,0.08,0.09,0.09,0.12,0.1,0.11,0.11
18,NA,1416947741227,0,"none","cig",0.86,0.76,0.69,0.58,0.46,0.35,0.26,0.26,0.23,0.18,0.15,0.12,0.08,0.11,0.11
18,NA,1416947779909,0,"many","hair",0.83,0.81,0.73,0.73,0.66,0.63,0.63,0.5,0.54,0.42,0.41,0.38,0.4,0.42,0.44
18,NA,1416947816521,0,"none","book",0.64,0.68,0.71,0.64,0.65,0.58,0.5,0.5,0.62,0.65,0.64,0.61,0.66,0.63,0.49
19,NA,1417016160420,1,"many","eat",0,0,0,0.1,0.14,0.28,0.34,0.41,0.44,0.49,0.55,0.6,0.68,0.71,0.77
19,NA,1417016204104,1,"none","shoe",0.82,0.87,0.76,0.6,0.51,0.38,0.24,0.16,0.06,0,0,0,0,0,0
19,NA,1417016241918,1,"none","bur",0.7,0.74,0.59,0.48,0.34,0.17,0.01,0,0,0,0,0,0,0,0
19,NA,1417016317456,1,"many","edu",0.01,0,0,0.05,0.11,0.41,0.65,0.75,0.65,0.33,0.17,0,0,0,0
19,NA,1417016346044,1,"few","kid",0,0.84,0.72,0.4,0.11,0,0,0,0,0,0,0,0,0,0
19,NA,1417016393633,1,"few","mov",0.83,0.75,0.61,0.58,0.38,0.28,0.23,0.2,0.14,0.11,0.07,0.04,0,0,0
19,NA,1417016427221,1,"none","girl",0.99,0.92,0.76,0.64,0.35,0.24,0.15,0.09,0.05,0,0,0,0,0,0
19,NA,1417016503566,1,"many","trav",0.16,0.21,0.34,0.5,0.72,0.81,0.8,0.72,0.65,0.56,0.44,0.32,0.2,0.08,0.08
19,NA,1417016564175,1,"few","bas",0.02,0.07,0.11,0.18,0.51,0.67,0.76,0.61,0.37,0.27,0.16,0.07,0.02,0.03,0
19,NA,1417016611662,1,"many","tv",0,0.05,0.06,0.09,0.15,0.26,0.35,0.47,0.58,0.7,0.7,0.69,0.69,0.68,0.68
19,NA,1417016684726,1,"many","move",0,0,0,0,0,0,0.1,0.35,0.63,0.71,0.45,0.26,0.14,0,0
19,NA,1417016724690,1,"few","book",0,0.06,0.33,0.54,0.85,0.66,0.45,0.2,0.08,0,0,0,0,0,0
19,NA,1417016749551,1,"few","cig",0.99,0.69,0.35,0.11,0,0,0,0,0,0,0,0,0,0,0
19,NA,1417016805126,1,"none","hair",0.54,0.92,0.92,0.65,0.13,0.09,0,0,0,0,0,0.01,0,0,0
19,NA,1417016862764,1,"none","poem",0.56,0.64,0.68,0.76,0.83,0.82,0.81,0.76,0.69,0.6,0.51,0.5,0.48,0.44,0.37
20,NA,1417019482129,2,"many","cig",0,0,0,0.26,0.27,0.27,0.26,0.45,0.45,0.97,0.99,0.5,0.24,0.24,0.02
20,NA,1417019542849,2,"none","move",0,0,0,0,0,0.27,0.27,0.5,0.69,0.98,0,0,0,0,0
20,NA,1417019594144,2,"few","bur",0.99,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
20,NA,1417019632225,2,"many","book",0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0
20,NA,1417019684368,2,"many","mov",0,0.02,0.03,0.04,0.99,0.26,0.22,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0.02
20,NA,1417019726320,2,"few","girl",0.01,0.97,0.3,0.29,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.03,0.02,0.05,0.03
20,NA,1417019789497,2,"none","eat",0.02,0.02,0.27,0.71,0.71,0.74,0.98,0.01,0.01,0.02,0.03,0.04,0,0,0.02
20,NA,1417019827352,2,"none","tv",0.03,0.03,0.02,0.03,0.04,0.03,0.75,0.75,0.77,0.77,0.76,0.78,0.76,0.77,0.98
20,NA,1417019881152,2,"many","bas",0.02,0.01,0.17,0.65,0.65,0.66,0.67,0.99,0.5,0.5,0.04,0.02,0.01,0.02,0.05
20,NA,1417019915617,2,"few","hair",0.97,0.26,0.24,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.03,0.02,0.02,0.02
20,NA,1417019953441,2,"many","kid",0.01,0.3,0.27,0.29,0.99,0.5,0.5,0.5,0.03,0.03,0.02,0.02,0.03,0.03,0.03
20,NA,1417020025289,2,"none","edu",0.73,0.99,0.72,0.72,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
20,NA,1417020066664,2,"none","trav",0.02,0.01,0.74,0.73,0.71,0.97,0.66,0.03,0.01,0.01,0.03,0.05,0.05,0.01,0.05
20,NA,1417020096736,2,"few","shoe",0,0.99,0.01,0.02,0,0.02,0.03,0.03,0.02,0.03,0.03,0.04,0.04,0.03,0.02
20,NA,1417020132944,2,"few","poem",0,0.7,0.71,0.99,0.27,0.01,0.01,0.03,0.01,0.02,0.04,0.03,0.04,0.03,0.03
21,NA,1417016124770,1,"many","eat",0.05,0.18,0.35,0.47,0.57,0.66,0.69,0.69,0.35,0.36,0.27,0.2,0.17,0.17,0.11
21,NA,1417016158913,1,"many","trav",0,0,0,0,0.05,0.16,0.23,0.49,0.68,0.69,0.73,0.75,0.76,0.77,0.76
21,NA,1417016226374,1,"many","tv",0,0.27,0.29,0.29,0.51,0.52,0.68,0.76,0.84,0.41,0.29,0.21,0.09,0,0
21,NA,1417016275501,1,"many","edu",0,0,0,0,0,0.15,0.14,0.48,0.77,0.77,0.25,0.01,0,0,0.02
21,NA,1417016317879,1,"few","bas",0,0,0,0.15,0.25,0.5,0.5,0.63,0.71,0.75,0.86,0.16,0.06,0,0
21,NA,1417016356990,1,"none","bur",0.26,0.5,0.72,0.72,0.72,0.77,0.81,0.39,0.37,0.32,0.26,0.24,0,0,0
21,NA,1417016400510,1,"few","mov",0.72,0.86,0.99,0.99,0.98,0.99,0.53,0.33,0.32,0.18,0.05,0,0,0,0
21,NA,1417016431118,1,"none","hair",0.07,0.23,0.29,0.5,0.49,0.5,0.1,0,0,0.01,0,0,0,0,0
21,NA,1417016456871,1,"none","shoe",0,0,0.12,0.15,0.31,0.5,0.5,0.84,0.83,0.83,0.84,0.69,0.5,0.5,0.5
21,NA,1417016485048,1,"none","poem",0.51,0.73,0.88,0.52,0.5,0,0,0,0,0,0,0,0,0,0
21,NA,1417016520276,1,"many","move",0,0,0,0,0,0,0.28,0.3,0.31,0.5,0.5,0.5,0.36,0,0
21,NA,1417016547718,1,"none","girl",0.09,0,0,0,0.29,0.49,0.5,0.76,0.79,0.8,0.8,0.7,0.5,0.5,0.21
21,NA,1417016572463,1,"few","kid",0,0,0.5,0.72,0.72,0,0,0,0.02,0,0,0,0,0,0
21,NA,1417016599958,1,"few","cig",0.49,0.72,0.7,0.71,0.68,0.5,0.5,0.06,0,0,0,0,0,0,0
21,NA,1417016627014,1,"few","book",0.76,0.73,0.53,0.5,0.5,0.25,0.24,0.25,0,0,0,0,0,0,0.04
22,NA,1417018222013,1,"none","bur",0.77,0.77,0.75,0.77,0.9,0.26,0.23,0.23,0.2,0.22,0,0,0.02,0,0.02
22,NA,1417018243896,1,"none","poem",0.99,0.99,0.97,0.74,0.7,0.72,0.69,0.24,0.21,0.2,0.18,0,0,0.02,0
22,NA,1417018271113,1,"none","girl",0.97,0.99,0.99,0.99,0.99,0.74,0.69,0.71,0.74,0.69,0.74,0.71,0.72,0.74,0.75
22,NA,1417018292464,1,"few","mov",0.99,0.96,0.76,0.77,0.27,0.25,0.2,0.23,0.22,0.19,0.19,0.01,0,0.02,0
22,NA,1417018324928,1,"many","edu",0.01,0,0,0.25,0.22,0.24,0.75,0.75,0.72,0.76,0.23,0.25,0.25,0.19,0.18
22,NA,1417018349521,1,"many","move",0,0,0,0,0,0,0.15,0.21,0.15,0.17,0.71,0.72,0.71,0.73,0.72
22,NA,1417018372648,1,"none","shoe",0.75,0.76,0.98,0.99,0.26,0.26,0.22,0.2,0.18,0.02,0.01,0,0,0.01,0
22,NA,1417018395830,1,"none","hair",0.72,0.72,0.3,0.23,0.27,0.22,0.21,0.21,0,0.01,0,0,0.01,0,0
22,NA,1417018422191,1,"many","trav",0,0,0,0.72,0.72,0.73,0.74,0,0,0,0,0,0,0,0
22,NA,1417018445124,1,"many","eat",0,0,0.72,0.73,0.72,0,0,0,0,0,0,0,0,0,0
22,NA,1417018471323,1,"few","kid",0.01,0,0,0.72,0.76,0.17,0.15,0.14,0,0,0,0,0,0,0
22,NA,1417018494372,1,"few","bas",0.99,0.75,0.22,0.21,0.16,0,0,0,0,0,0,0,0,0,0
22,NA,1417018513820,1,"few","cig",0.96,0.75,0.17,0.19,0.14,0,0,0,0,0,0,0,0,0,0
22,NA,1417018535712,1,"many","tv",0.72,0.75,0.78,0.99,0.99,0.99,0.02,0,0,0,0,0,0,0.02,0
22,NA,1417018554887,1,"few","book",0.99,0.73,0.01,0,0.03,0.01,0.03,0.04,0.04,0.04,0.02,0.03,0.02,0.02,0.03
23,NA,1417016312599,2,"none","eat",0,0,0,0,0.32,0.43,0.51,0.58,0.63,0.61,0.59,0.62,0.61,0.59,0.6
23,NA,1417016362059,2,"many","cig",0,0,0.03,0.6,0.62,0.64,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.9
23,NA,1417016427806,2,"few","girl",0.41,0.99,0.99,0.97,0.68,0.54,0.31,0.19,0.15,0.15,0,0,0,0,0
23,NA,1417016486687,2,"many","kid",0,0,0.01,0.3,0.41,0.75,0.99,0.97,0.99,0.54,0.41,0.07,0.04,0,0
23,NA,1417016531390,2,"few","bur",0.55,0.59,0.55,0.56,0.56,0.55,0.54,0.54,0.54,0.54,0.47,0.4,0.32,0.22,0.09
23,NA,1417016585330,2,"none","move",0.02,0.01,0.02,0.02,0.02,0.34,0.8,0.92,0.88,0.7,0.6,0.36,0.24,0.06,0.02
23,NA,1417016641615,2,"many","mov",0.02,0.02,0.01,0.02,0.35,0.57,0.64,0.69,0.77,0.78,0.68,0.61,0.38,0.33,0.24
23,NA,1417016709656,2,"few","hair",0.98,0.97,0.99,0.62,0.5,0.5,0.5,0.5,0.5,0.44,0.43,0.35,0.07,0.02,0
23,NA,1417016762948,2,"many","book",0.76,0.77,0.83,0.96,0.94,0.99,0.98,0.97,0.98,0.98,0.96,0.95,0.83,0.8,0.8
23,NA,1417016825989,2,"none","trav",0.05,0.05,0.94,0.95,0.95,0.94,0.93,0.92,0.92,0.87,0.79,0.79,0.75,0.66,0.62
23,NA,1417016904004,2,"none","tv",0.87,0.83,0.98,0.98,0.91,0.88,0.8,0.77,0.77,0.76,0.79,0.61,0.59,0.18,0.11
23,NA,1417016981454,2,"many","bas",0.43,0.31,0.3,0.36,0.41,0.65,0.67,0.72,0.99,0.99,0.99,0.98,0.88,0.74,0.67
23,NA,1417017056163,2,"few","shoe",0.03,0.34,0.97,0.89,0.68,0.66,0.39,0.39,0.39,0.4,0.37,0.29,0.21,0.07,0.02
23,NA,1417017110180,2,"none","edu",0.01,0.01,0.01,0.03,0.29,0.41,0.58,0.63,0.68,0.8,0.67,0.64,0.56,0.5,0.41
23,NA,1417017142930,2,"few","poem",0.63,0.63,0.71,0.69,0.59,0.59,0.57,0.57,0.5,0.5,0.5,0.5,0.5,0.5,0.5
24,NA,1417018901487,1,"few","cig",0.95,0.18,0.13,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.01
24,NA,1417018922890,1,"many","eat",0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.97,0.98,0.9,0.85,0.81
24,NA,1417018960632,1,"few","bas",0.98,0.82,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0
24,NA,1417018986554,1,"none","girl",0.98,0.9,0.85,0.84,0.83,0.75,0.64,0.58,0.5,0.38,0.28,0.21,0.17,0.1,0.04
24,NA,1417019007509,1,"many","trav",0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.69,0.5,0.32,0.15
24,NA,1417019042650,1,"many","edu",0.99,0.99,0.99,0.99,0.99,0.98,0.84,0.66,0.22,0.11,0.11,0.07,0.05,0.03,0.01
24,NA,1417019064042,1,"none","poem",0.98,0.97,0.92,0.9,0.81,0.68,0.59,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5
24,NA,1417019092960,1,"many","tv",0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.78,0.65,0.6,0.57,0.5,0.42,0.43
24,NA,1417019117670,1,"none","bur",0.98,0.85,0.5,0.23,0.13,0.1,0.07,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01
24,NA,1417019138623,1,"few","mov",0.98,0.9,0.85,0.5,0.2,0.1,0.08,0.06,0.06,0.01,0.02,0.03,0.03,0.02,0.01
24,NA,1417019168303,1,"many","move",0.02,0.01,0.01,0.01,0.01,0.01,0.27,0.37,0.5,0.95,0.95,0.93,0.88,0.36,0.02
24,NA,1417019209324,1,"none","hair",0.98,0.76,0.58,0.33,0.03,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01
24,NA,1417019233231,1,"few","book",0.99,0.98,0.62,0.5,0,0,0.02,0.01,0.01,0.01,0,0.01,0,0.01,0.01
24,NA,1417019260501,1,"few","kid",0,0.98,0.98,0.98,0.66,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02
24,NA,1417019280615,1,"none","shoe",0.98,0.98,0.72,0.58,0.5,0.42,0.25,0.17,0.09,0.07,0.04,0.04,0.01,0.01,0.01
25,NA,1417000890707,1,"none","shoe",0.72,0.92,0.69,0.51,0.5,0.31,0.26,0.2,0.1,0.13,0.05,0.03,0.04,0.05,0.03
25,NA,1417000925961,1,"many","trav",0.29,0.31,0.64,0.77,0.82,0.85,0.8,0.74,0.67,0.58,0.5,0.42,0.28,0.21,0.07
25,NA,1417000945357,1,"none","bur",0.86,0.65,0.5,0.5,0.34,0.21,0.14,0.1,0.02,0.01,0.02,0.02,0.01,0,0.01
25,NA,1417000965569,1,"few","cig",0.71,0.81,0.81,0.49,0.5,0.5,0.5,0.37,0.28,0.16,0.15,0.09,0.05,0.07,0.02
25,NA,1417001004716,1,"few","bas",0.09,0.07,0.06,0.06,0.29,0.21,0.5,0.5,0.59,0.72,0.8,0.77,0.38,0.12,0.04
25,NA,1417001062656,1,"many","eat",0.21,0.19,0.27,0.64,0.77,0.82,0.83,0.86,0.61,0.61,0.5,0.35,0.26,0.12,0.03
25,NA,1417001083811,1,"many","tv",0.22,0.29,0.34,0.27,0.39,0.5,0.66,0.81,0.9,0.83,0.7,0.5,0.31,0.26,0.11
25,NA,1417001114973,1,"many","edu",0.03,0.02,0.02,0.01,0.01,0.41,0.58,0.82,0.86,0.89,0.82,0.75,0.56,0.4,0.35
25,NA,1417001132303,1,"none","poem",0.17,0.61,0.77,0.82,0.88,0.87,0.86,0.88,0.7,0.5,0.39,0.3,0.16,0.17,0.09
25,NA,1417001149517,1,"none","girl",0.64,0.76,0.85,0.82,0.62,0.32,0.24,0.14,0.04,0,0.01,0.01,0.01,0,0
25,NA,1417001172796,1,"many","move",0.04,0.03,0.03,0.03,0.03,0.03,0.75,0.78,0.84,0.28,0.04,0.01,0.02,0.01,0.02
25,NA,1417001257987,1,"few","mov",0.87,0.67,0.42,0.22,0.08,0,0.02,0.02,0.01,0.02,0.01,0,0.01,0.02,0.03
25,NA,1417001295100,1,"none","hair",0.84,0.66,0.56,0.05,0.04,0.04,0.04,0.02,0.01,0.02,0.02,0.04,0.03,0.03,0.01
25,NA,1417001328340,1,"few","book",0.08,0.06,0.57,0.63,0.81,0.83,0.74,0.67,0.5,0.37,0.31,0.17,0.06,0.03,0
25,NA,1417001344615,1,"few","kid",0.3,0.81,0.84,0.91,0.63,0.27,0.17,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.04
26,NA,1417016128114,2,"many","book",0,0,0,0.29,0.28,0.3,0.27,0.28,0.29,0.59,0.72,0.77,0.78,0.83,0.93
26,NA,1417016173432,2,"many","mov",0.02,0.03,0.26,0.32,0.63,0.64,0.84,0.92,0.93,0.78,0.65,0.32,0.28,0.21,0.07
26,NA,1417016205560,2,"few","hair",0.64,0.64,0.33,0.27,0.26,0.28,0.03,0.04,0.02,0.01,0.03,0.03,0.03,0.03,0.02
26,NA,1417016238107,2,"many","kid",0.04,0.02,0.04,0.01,0.59,0.64,0.63,0.61,0.64,0.21,0.24,0.04,0.01,0.02,0.02
26,NA,1417016280640,2,"none","edu",0.62,0.66,0.71,0.73,0.7,0.73,0.76,0.76,0.79,0.14,0.03,0.04,0.03,0.02,0.04
26,NA,1417016319563,2,"none","move",0.01,0.04,0.04,0.17,0.2,0.16,0.65,0.7,0.97,0.92,0.68,0.2,0.04,0.02,0.01
26,NA,1417016347495,2,"many","bas",0.02,0.03,0.03,0.04,0.04,0.02,0.02,0.04,0.81,0.88,0.98,0.97,0.95,0.71,0.15
26,NA,1417016380758,2,"few","bur",0.88,0.91,0.03,0.02,0.03,0.03,0.02,0.01,0.05,0.03,0.03,0.03,0.04,0.02,0
26,NA,1417016404297,2,"few","shoe",0.83,0.93,0.65,0.21,0.02,0.04,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03
26,NA,1417016426398,2,"few","girl",0.64,0.94,0.88,0.33,0.21,0.11,0.05,0.04,0.02,0.02,0.01,0.03,0.01,0.01,0.01
